ticker,metric,period_end,period_type,value,unit,fy,fp,form,source,retrieved
FCX,eps,2015-06-30,Q,-1.78,USD/shares,2016,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2015-09-30,Q,-3.58,USD/shares,2016,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2015-12-31,A,-11.31,USD/shares,2015,FY,8-K,SEC EDGAR,2026-06-15
FCX,eps,2015-12-31,Q,-3.47,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2016-06-30,Q,-0.38,USD/shares,2016,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2016-09-30,Q,0.16,USD/shares,2016,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2016-12-31,A,-3.16,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2017-03-31,Q,0.16,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2017-06-30,Q,0.18,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2017-09-30,Q,0.19,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2017-12-31,A,1.25,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2017-12-31,Q,0.71,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2018-03-31,Q,0.47,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2018-06-30,Q,0.59,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2018-09-30,Q,0.38,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2018-12-31,A,1.78,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2018-12-31,Q,0.33,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2019-03-31,Q,0.02,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2019-06-30,Q,-0.05,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2019-09-30,Q,-0.15,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2019-12-31,A,-0.17,USD/shares,2021,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2019-12-31,Q,0,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2020-03-31,Q,-0.34,USD/shares,2021,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2020-06-30,Q,0.03,USD/shares,2021,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2020-09-30,Q,0.22,USD/shares,2021,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2020-12-31,A,0.41,USD/shares,2021,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2021-03-31,Q,0.48,USD/shares,2022,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2021-06-30,Q,0.73,USD/shares,2022,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2021-09-30,Q,0.94,USD/shares,2022,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2021-12-31,A,2.9,USD/shares,2021,FY,10-K,SEC EDGAR,2026-06-15
FCX,eps,2022-03-31,Q,1.04,USD/shares,2023,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2022-06-30,Q,0.57,USD/shares,2023,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2022-09-30,Q,0.28,USD/shares,2023,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2023-03-31,Q,0.46,USD/shares,2024,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2023-06-30,Q,0.23,USD/shares,2024,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2023-09-30,Q,0.31,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2024-03-31,Q,0.32,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2024-06-30,Q,0.42,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2024-09-30,Q,0.36,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2025-03-31,Q,0.24,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2025-06-30,Q,0.53,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2025-09-30,Q,0.46,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,eps,2026-03-31,Q,0.61,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2011-12-31,A,20880000000,USD,2013,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2012-06-30,Q,4475000000,USD,2013,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2012-09-30,Q,4417000000,USD,2013,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2012-12-31,A,18010000000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2013-03-31,Q,4583000000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2013-06-30,Q,4288000000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2013-09-30,Q,6165000000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2013-12-31,A,19331000000,USD,2015,FY,8-K,SEC EDGAR,2026-06-15
FCX,revenue,2013-12-31,Q,5885000000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2014-03-31,Q,4679000000,USD,2015,FY,8-K,SEC EDGAR,2026-06-15
FCX,revenue,2014-06-30,Q,5136000000,USD,2015,FY,8-K,SEC EDGAR,2026-06-15
FCX,revenue,2014-09-30,Q,5317000000,USD,2015,FY,8-K,SEC EDGAR,2026-06-15
FCX,revenue,2014-12-31,A,20001000000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2014-12-31,Q,4869000000,USD,2015,FY,8-K,SEC EDGAR,2026-06-15
FCX,revenue,2015-03-31,Q,3771000000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2015-06-30,Q,3938000000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2015-09-30,Q,3382000000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2015-12-31,A,14607000000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2015-12-31,Q,3516000000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2016-03-31,Q,3242000000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2016-06-30,Q,3334000000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2016-09-30,Q,3877000000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2016-12-31,A,14564000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2016-12-31,Q,4377000000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2017-03-31,Q,3215000000,USD,2018,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2017-06-30,Q,3677000000,USD,2018,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2017-09-30,Q,4173000000,USD,2018,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2017-12-31,A,15888000000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2017-12-31,Q,5041000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2018-03-31,Q,4985000000,USD,2019,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2018-06-30,Q,5212000000,USD,2019,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2018-09-30,Q,5026000000,USD,2019,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2018-12-31,A,18945000000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2018-12-31,Q,3684000000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2019-03-31,Q,3672000000,USD,2020,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2019-06-30,Q,3655000000,USD,2020,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2019-09-30,Q,3204000000,USD,2020,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2019-12-31,A,14348000000,USD,2021,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2019-12-31,Q,3911000000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2020-03-31,Q,3029000000,USD,2021,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2020-06-30,Q,2875000000,USD,2021,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2020-09-30,Q,3742000000,USD,2021,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2020-12-31,A,13894000000,USD,2022,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2021-03-31,Q,4671000000,USD,2022,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2021-06-30,Q,5615000000,USD,2022,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2021-09-30,Q,6194000000,USD,2022,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2021-12-31,A,22422000000,USD,2023,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2022-03-31,Q,6363000000,USD,2023,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2022-06-30,Q,6169000000,USD,2023,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2022-09-30,Q,5309000000,USD,2023,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2022-12-31,A,23271000000,USD,2023,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2023-03-31,Q,5116000000,USD,2024,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2023-06-30,Q,5927000000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2023-09-30,Q,5864000000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2023-12-31,A,22703000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2024-03-31,Q,6211000000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2024-06-30,Q,6398000000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2024-09-30,Q,6680000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2024-12-31,A,25169000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2025-03-31,Q,5574000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2025-06-30,Q,7526000000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2025-09-30,Q,6819000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
FCX,revenue,2025-12-31,A,25186000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
FCX,revenue,2026-03-31,Q,6254000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
GEV,eps,2022-12-31,A,-10,USD/shares,2024,FY,10-K,SEC EDGAR,2026-06-15
GEV,eps,2023-06-30,Q,-0.55,USD/shares,2024,Q2,10-Q,SEC EDGAR,2026-06-15
GEV,eps,2023-09-30,Q,-0.62,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
GEV,eps,2023-12-31,A,-1.6,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
GEV,eps,2024-03-31,Q,-0.47,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
GEV,eps,2024-06-30,Q,4.65,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
GEV,eps,2024-09-30,Q,-0.35,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
GEV,eps,2024-12-31,A,5.58,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
GEV,eps,2025-03-31,Q,0.91,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
GEV,eps,2025-06-30,Q,1.86,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
GEV,eps,2025-09-30,Q,1.64,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
GEV,eps,2025-12-31,A,17.69,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
GEV,eps,2026-03-31,Q,17.44,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
GEV,revenue,2022-12-31,A,29654000000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
GEV,revenue,2023-03-31,Q,6822000000,USD,2024,Q1,10-Q,SEC EDGAR,2026-06-15
GEV,revenue,2023-06-30,Q,8119000000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
GEV,revenue,2023-09-30,Q,8253000000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
GEV,revenue,2023-12-31,A,33239000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
GEV,revenue,2024-03-31,Q,7260000000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
GEV,revenue,2024-06-30,Q,8204000000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
GEV,revenue,2024-09-30,Q,8913000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
GEV,revenue,2024-12-31,A,34935000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
GEV,revenue,2025-03-31,Q,8032000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
GEV,revenue,2025-06-30,Q,9111000000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
GEV,revenue,2025-09-30,Q,9969000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
GEV,revenue,2025-12-31,A,38068000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
GEV,revenue,2026-03-31,Q,9339000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2013-12-31,A,18.79,USD/shares,2015,FY,8-K,SEC EDGAR,2026-06-15
GOOGL,eps,2014-09-30,Q,3.98,USD/shares,2015,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2014-12-31,A,20.57,USD/shares,2015,FY,8-K,SEC EDGAR,2026-06-15
GOOGL,eps,2015-03-31,Q,5.1,USD/shares,2015,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2016-03-31,Q,6.02,USD/shares,2017,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2016-06-30,Q,7,USD/shares,2017,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2016-09-30,Q,7.25,USD/shares,2017,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2016-12-31,A,27.85,USD/shares,2018,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,eps,2017-03-31,Q,7.73,USD/shares,2018,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2017-06-30,Q,5.01,USD/shares,2018,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2017-09-30,Q,9.57,USD/shares,2018,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2017-12-31,A,18,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,eps,2018-03-31,Q,13.33,USD/shares,2019,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2018-06-30,Q,4.54,USD/shares,2019,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2018-09-30,Q,13.06,USD/shares,2019,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2018-12-31,A,43.7,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,eps,2019-03-31,Q,9.5,USD/shares,2020,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2019-06-30,Q,14.21,USD/shares,2020,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2019-09-30,Q,10.12,USD/shares,2020,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2019-12-31,A,49.16,USD/shares,2021,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,eps,2020-03-31,Q,9.87,USD/shares,2021,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2020-06-30,Q,10.13,USD/shares,2021,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2020-09-30,Q,16.4,USD/shares,2021,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2020-12-31,A,2.93,USD/shares,2022,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,eps,2021-03-31,Q,26.29,USD/shares,2022,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2021-06-30,Q,1.36,USD/shares,2022,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2021-09-30,Q,1.4,USD/shares,2022,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2021-12-31,A,5.61,USD/shares,2023,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,eps,2022-03-31,Q,1.23,USD/shares,2023,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2022-06-30,Q,1.21,USD/shares,2023,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2022-09-30,Q,1.06,USD/shares,2023,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2022-12-31,A,4.56,USD/shares,2024,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,eps,2023-03-31,Q,1.17,USD/shares,2024,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2023-06-30,Q,1.44,USD/shares,2024,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2023-09-30,Q,1.55,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2023-12-31,A,5.8,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,eps,2024-03-31,Q,1.89,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2024-06-30,Q,1.89,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2024-09-30,Q,2.12,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2024-12-31,A,8.04,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,eps,2025-03-31,Q,2.81,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2025-06-30,Q,2.31,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2025-09-30,Q,2.87,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,eps,2025-12-31,A,10.81,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,eps,2026-03-31,Q,5.11,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2013-12-31,A,55519000000,USD,2015,FY,8-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2014-09-30,Q,16523000000,USD,2015,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2014-12-31,A,66001000000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2015-03-31,Q,17258000000,USD,2016,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2015-06-30,Q,17727000000,USD,2016,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2015-09-30,Q,18675000000,USD,2016,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2015-12-31,A,74989000000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2016-03-31,Q,20257000000,USD,2017,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2016-06-30,Q,21500000000,USD,2017,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2016-09-30,Q,22451000000,USD,2017,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2016-12-31,A,90272000000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2017-03-31,Q,24750000000,USD,2018,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2017-06-30,Q,26010000000,USD,2018,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2017-09-30,Q,27772000000,USD,2018,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2017-12-31,A,110855000000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2018-03-31,Q,31146000000,USD,2019,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2018-06-30,Q,32657000000,USD,2019,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2018-09-30,Q,33740000000,USD,2019,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2018-12-31,A,136819000000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2019-03-31,Q,36339000000,USD,2020,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2019-06-30,Q,38944000000,USD,2020,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2019-09-30,Q,40499000000,USD,2020,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2019-12-31,A,161857000000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2020-03-31,Q,41159000000,USD,2021,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2020-06-30,Q,38297000000,USD,2021,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2020-09-30,Q,46173000000,USD,2021,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2020-12-31,A,182527000000,USD,2022,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2021-03-31,Q,55314000000,USD,2022,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2021-06-30,Q,61880000000,USD,2022,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2021-09-30,Q,65118000000,USD,2022,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2021-12-31,A,257637000000,USD,2023,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2022-03-31,Q,68011000000,USD,2023,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2022-06-30,Q,69685000000,USD,2023,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2022-09-30,Q,69092000000,USD,2023,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2022-12-31,A,282836000000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2023-03-31,Q,69787000000,USD,2024,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2023-06-30,Q,74604000000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2023-09-30,Q,76693000000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2023-12-31,A,307394000000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2024-03-31,Q,80539000000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2024-06-30,Q,84742000000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2024-09-30,Q,88268000000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2024-12-31,A,350018000000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2025-03-31,Q,90234000000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2025-06-30,Q,96428000000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2025-09-30,Q,102346000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
GOOGL,revenue,2025-12-31,A,402836000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
GOOGL,revenue,2026-03-31,Q,109896000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2007-12-31,A,7.15,USD/shares,2009,FY,10-K,SEC EDGAR,2026-06-15
IBM,eps,2008-06-30,Q,1.97,USD/shares,2009,Q2,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2008-09-30,Q,2.04,USD/shares,2009,Q3,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2008-12-31,A,8.89,USD/shares,2010,FY,10-K,SEC EDGAR,2026-06-15
IBM,eps,2009-03-31,Q,1.7,USD/shares,2010,Q1,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2009-06-30,Q,2.32,USD/shares,2010,Q2,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2009-09-30,Q,2.4,USD/shares,2010,Q3,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2009-12-31,A,10.01,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
IBM,eps,2010-03-31,Q,1.97,USD/shares,2011,Q1,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2010-06-30,Q,2.61,USD/shares,2011,Q2,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2010-09-30,Q,2.82,USD/shares,2011,Q3,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2010-12-31,A,11.52,USD/shares,2012,FY,10-K,SEC EDGAR,2026-06-15
IBM,eps,2011-03-31,Q,2.31,USD/shares,2012,Q1,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2011-06-30,Q,3,USD/shares,2012,Q2,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2011-09-30,Q,3.19,USD/shares,2012,Q3,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2011-12-31,A,13.06,USD/shares,2013,FY,10-K,SEC EDGAR,2026-06-15
IBM,eps,2012-03-31,Q,2.61,USD/shares,2013,Q1,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2012-06-30,Q,3.34,USD/shares,2013,Q2,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2012-09-30,Q,3.33,USD/shares,2013,Q3,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2012-12-31,A,14.37,USD/shares,2014,FY,10-K,SEC EDGAR,2026-06-15
IBM,eps,2013-03-31,Q,2.7,USD/shares,2014,Q1,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2013-06-30,Q,2.91,USD/shares,2014,Q2,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2013-09-30,Q,3.68,USD/shares,2014,Q3,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2013-12-31,A,14.94,USD/shares,2015,FY,8-K,SEC EDGAR,2026-06-15
IBM,eps,2014-03-31,Q,2.29,USD/shares,2015,Q1,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2014-06-30,Q,4.12,USD/shares,2015,Q2,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2014-09-30,Q,0.02,USD/shares,2015,Q3,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2014-12-31,A,11.9,USD/shares,2016,FY,10-K,SEC EDGAR,2026-06-15
IBM,eps,2015-03-31,Q,2.35,USD/shares,2016,Q1,10-Q,SEC EDGAR,2026-06-15
IBM,eps,2015-06-30,Q,3.5,USD/shares,2016,Q2,10-Q,SEC EDGAR,2026-06-15
